1	13573782	13575262	Interval_419
1	13589097	13590350	Interval_422
1	13592937	13593723	Interval_423
1	13598528	13601734	Interval_425
1	13613330	13613928	Interval_426
1	13647587	13648501	Interval_431
1	13659044	13661137	Interval_432
1	13706115	13706965	Interval_438
1	13739700	13741543	Interval_440
1	13746998	13748382	Interval_441
1	13771032	13772736	Interval_443
1	13787070	13787656	Interval_447
1	13788812	13789923	Interval_448
1	13980053	13981197	Interval_456
1	13993689	13994792	Interval_459
1	14003876	14005342	Interval_462
1	14013257	14014167	Interval_464
1	14064559	14065340	Interval_467
1	14099942	14101400	Interval_469
1	14104231	14105941	Interval_470
1	14143320	14144663	Interval_472
1	14150049	14151915	Interval_473
1	14196242	14196955	Interval_478
1	14267141	14268379	Interval_481
1	14307072	14308032	Interval_484
1	14308411	14310633	Interval_485
1	14455208	14457090	Interval_488
1	14464408	14465826	Interval_489
1	14506395	14507576	Interval_493
1	14508474	14509779	Interval_494
1	14595363	14596692	Interval_500
1	14822941	14824092	Interval_510
1	14918027	14919971	Interval_511
1	14924695	14926903	Interval_512
1	14947363	14948309	Interval_514
1	14978784	14979381	Interval_516
1	14986766	14988581	Interval_520
1	14994530	14995997	Interval_521
1	14997878	14998979	Interval_522
1	15017559	15018921	Interval_523
1	15633951	15634753	Interval_529
1	15748982	15749657	Interval_533
1	15805117	15806717	Interval_539
1	15849498	15851538	Interval_542
1	15882758	15883934	Interval_545
1	16054247	16054776	Interval_557
1	16059744	16060609	Interval_558
1	16104154	16106708	Interval_567
1	16162141	16163418	Interval_573
1	16177483	16178619	Interval_575
1	16205883	16206799	Interval_578
1	16227224	16228807	Interval_583
1	16297345	16298219	Interval_594
1	16304341	16305424	Interval_595
1	16343425	16345711	Interval_599
1	16432992	16434272	Interval_606
1	16511482	16513630	Interval_617
1	16518215	16520188	Interval_618
1	16533667	16534726	Interval_619
1	16539406	16541231	Interval_620
1	16549762	16550357	Interval_621
1	16603324	16604396	Interval_627
1	16617477	16619843	Interval_630
1	16641789	16642857	Interval_632
1	16656087	16657673	Interval_634
1	16664808	16666788	Interval_635
1	16687657	16689827	Interval_639
1	16696262	16697173	Interval_640
1	16720724	16721533	Interval_641
1	16745749	16748269	Interval_644
1	16758120	16760195	Interval_646
1	16797673	16799118	Interval_648
1	17096850	17098243	Interval_651
1	17123210	17123769	Interval_652
1	20819298	20820777	Interval_674
1	20889967	20891604	Interval_678
1	21040092	21041288	Interval_685
1	21077921	21079857	Interval_687
1	21100960	21101931	Interval_689
1	21161418	21162095	Interval_690
1	21165843	21167140	Interval_692
1	21218104	21219408	Interval_695
1	21271263	21272145	Interval_696
1	21284498	21285161	Interval_700
1	21333332	21334527	Interval_702
1	21335468	21336418	Interval_703
1	21343839	21344917	Interval_705
1	21411132	21412239	Interval_707
1	21425503	21426333	Interval_709
1	21460977	21461828	Interval_710
1	21553962	21555334	Interval_714
1	21618533	21619304	Interval_719
1	21646597	21647776	Interval_720
1	21656075	21656963	Interval_721
1	21787482	21788571	Interval_724
1	21829642	21830919	Interval_726
1	21883888	21884414	Interval_730
1	21891617	21893307	Interval_731
1	21940706	21941774	Interval_737
1	21950281	21951499	Interval_739
1	21960053	21963798	Interval_740
1	21970948	21972432	Interval_741
1	22018852	22021039	Interval_744
1	22115342	22116500	Interval_751
1	22268804	22269635	Interval_756
1	23255992	23257048	Interval_766
1	23379799	23380996	Interval_768
1	23382139	23383875	Interval_769
1	23399127	23400563	Interval_772
1	23418707	23419783	Interval_774
1	23432682	23434291	Interval_775
1	23466200	23467059	Interval_776
1	23575653	23576811	Interval_782
1	23634993	23636360	Interval_785
1	23705281	23706203	Interval_790
1	23720100	23721726	Interval_792
1	23761540	23763646	Interval_795
1	23792748	23794027	Interval_799
1	23826876	23828052	Interval_800
1	23840583	23842528	Interval_803
1	23921245	23922646	Interval_809
1	23982909	23984008	Interval_812
1	24004643	24005942	Interval_815
1	24099670	24100752	Interval_818
1	24677894	24679710	Interval_823
1	26686183	26688289	Interval_836
1	30791826	30794015	Interval_850
1	30847037	30848589	Interval_856
1	30872169	30874413	Interval_858
1	30948468	30950409	Interval_864
1	32744424	32745477	Interval_880
1	32746006	32746719	Interval_881
1	33105986	33107013	Interval_888
1	33129934	33131141	Interval_890
1	33281473	33283033	Interval_895
1	33446582	33447843	Interval_901
1	33551017	33552222	Interval_926
1	33562984	33564845	Interval_927
1	33565697	33566328	Interval_928
1	33571008	33571996	Interval_929
1	33577805	33579466	Interval_931
1	33581184	33581680	Interval_932
1	33582717	33583756	Interval_933
1	33589430	33590407	Interval_935
1	33594840	33596658	Interval_936
1	33669304	33670890	Interval_944
1	33719559	33720773	Interval_948
1	33738893	33739913	Interval_950
1	33756360	33759005	Interval_956
1	33767943	33769475	Interval_957
1	33813143	33815230	Interval_960
1	33882401	33884043	Interval_963
1	33906975	33908716	Interval_967
1	33964390	33965055	Interval_973
1	34004930	34006632	Interval_976
1	34010897	34012201	Interval_977
1	34021508	34022463	Interval_978
1	34045703	34046001	Interval_981
1	34060476	34061537	Interval_982
1	34074787	34075344	Interval_985
1	34130531	34131624	Interval_987
1	34135618	34136399	Interval_988
1	34164274	34165173	Interval_989
1	34218284	34218903	Interval_992
1	34236220	34237778	Interval_994
1	34409486	34410791	Interval_997
1	34433672	34435423	Interval_1000
1	34438908	34440353	Interval_1001
1	34459035	34460594	Interval_1005
1	34462743	34465321	Interval_1006
1	34471718	34473944	Interval_1007
1	34478733	34479990	Interval_1008
1	34481808	34483543	Interval_1009
1	34484468	34486245	Interval_1010
1	34510204	34511461	Interval_1019
1	34518991	34519876	Interval_1023
1	34521738	34523003	Interval_1024
1	34573061	34573572	Interval_1031
1	34579249	34580244	Interval_1033
1	34600695	34602887	Interval_1035
1	34642308	34643220	Interval_1038
1	34716347	34716941	Interval_1042
1	34738288	34738985	Interval_1045
1	34801303	34802769	Interval_1049
1	34827858	34828594	Interval_1056
1	34838349	34839949	Interval_1057
1	34841948	34843753	Interval_1058
1	34849486	34850772	Interval_1059
1	34850788	34851902	Interval_1060
1	34866935	34867838	Interval_1063
1	34891298	34892345	Interval_1065
1	34896254	34897532	Interval_1068
1	35331977	35332889	Interval_1072
1	35652859	35653889	Interval_1079
1	35810489	35811074	Interval_1086
1	35813354	35814381	Interval_1087
1	35826710	35828251	Interval_1089
1	35846496	35847415	Interval_1091
1	35860593	35861585	Interval_1094
1	36052350	36053480	Interval_1102
1	36064767	36065561	Interval_1103
1	36067821	36070126	Interval_1104
1	36087749	36089593	Interval_1107
1	36128894	36129738	Interval_1116
1	36133099	36134870	Interval_1119
1	36148713	36150091	Interval_1122
1	36230573	36231807	Interval_1131
1	36239940	36240872	Interval_1133
1	36243455	36244662	Interval_1135
1	36251171	36252091	Interval_1136
1	36252294	36253360	Interval_1137
1	36261546	36262825	Interval_1139
1	36263973	36265206	Interval_1140
1	36270823	36273817	Interval_1141
1	36279126	36279800	Interval_1143
1	36281274	36282694	Interval_1145
1	36293310	36294894	Interval_1147
1	36296349	36297406	Interval_1148
1	36299095	36300390	Interval_1149
1	36307059	36309947	Interval_1151
1	36320992	36322687	Interval_1154
1	36323099	36324637	Interval_1155
1	36367972	36369534	Interval_1162
1	36444328	36445765	Interval_1175
1	36456513	36457206	Interval_1177
1	36461577	36462336	Interval_1178
1	36471071	36472502	Interval_1181
1	36473257	36474629	Interval_1182
1	36476032	36476761	Interval_1183
1	36500782	36501917	Interval_1187
1	36511389	36513269	Interval_1189
1	36546302	36547806	Interval_1195
1	36555520	36558584	Interval_1196
1	36571373	36572509	Interval_1201
1	36579863	36580929	Interval_1205
1	36590826	36592601	Interval_1207
1	36604102	36605260	Interval_1209
1	36614457	36615511	Interval_1214
1	36634661	36635665	Interval_1222
1	36683659	36685001	Interval_1237
1	36690877	36692371	Interval_1238
1	36708785	36710334	Interval_1242
1	36737108	36737938	Interval_1248
1	36744205	36745399	Interval_1249
1	36753902	36754529	Interval_1254
1	36766145	36767873	Interval_1258
1	36784562	36786539	Interval_1260
1	36791517	36792052	Interval_1261
1	36796562	36799173	Interval_1262
1	36801306	36802396	Interval_1263
1	36806997	36808389	Interval_1264
1	36830882	36831864	Interval_1267
1	36835609	36836319	Interval_1268
1	36874484	36875717	Interval_1275
1	36883449	36884861	Interval_1276
1	36892409	36893505	Interval_1278
1	36913461	36914773	Interval_1283
1	36919353	36920838	Interval_1284
1	36921468	36922423	Interval_1285
1	36938484	36941368	Interval_1288
1	36986852	36988907	Interval_1295
1	37000043	37000993	Interval_1297
1	37028548	37030313	Interval_1301
1	37081585	37082609	Interval_1306
1	37250258	37251125	Interval_1320
1	37272135	37273240	Interval_1325
1	37299536	37300858	Interval_1327
1	37307700	37310444	Interval_1328
1	37317181	37318265	Interval_1330
1	37324291	37324968	Interval_1331
1	37335794	37337029	Interval_1333
1	37373162	37374608	Interval_1342
1	37381592	37382521	Interval_1344
1	37386470	37387776	Interval_1345
1	37396784	37397611	Interval_1347
1	37401449	37402372	Interval_1348
1	37406710	37407734	Interval_1349
1	37419160	37420173	Interval_1350
1	37429210	37430664	Interval_1352
1	37466104	37467072	Interval_1359
1	37473346	37475363	Interval_1362
1	37477793	37479243	Interval_1363
1	37480383	37481747	Interval_1364
1	37486268	37486758	Interval_1365
1	37490937	37492572	Interval_1366
1	37495863	37497500	Interval_1367
1	37526113	37526791	Interval_1376
1	37534385	37535421	Interval_1377
1	37537114	37537799	Interval_1378
1	37540407	37541607	Interval_1379
1	37543973	37544790	Interval_1380
1	37546540	37547731	Interval_1381
1	37558417	37559277	Interval_1385
1	37559754	37560893	Interval_1386
1	37561867	37562589	Interval_1387
1	37566145	37567152	Interval_1388
1	37585419	37586645	Interval_1390
1	37599654	37601950	Interval_1391
1	37602282	37602735	Interval_1392
1	37614136	37617437	Interval_1396
1	37623873	37625119	Interval_1397
1	37625326	37626058	Interval_1398
1	37638615	37639743	Interval_1401
1	37665223	37666374	Interval_1406
1	37677382	37678898	Interval_1408
1	37696262	37697254	Interval_1411
1	37719321	37720270	Interval_1416
1	37864436	37865708	Interval_1426
1	37871713	37873350	Interval_1427
1	37889312	37891033	Interval_1431
1	37902699	37903799	Interval_1433
1	37956686	37957384	Interval_1439
1	37996741	37998840	Interval_1445
1	38080935	38083211	Interval_1456
1	38128926	38130568	Interval_1458
1	38139101	38139981	Interval_1460
1	38149759	38150794	Interval_1464
1	38229847	38231149	Interval_1476
1	38233062	38233583	Interval_1477
1	38343312	38343652	Interval_1491
1	38428601	38429606	Interval_1514
1	38495204	38495899	Interval_1528
1	38528770	38530003	Interval_1534
1	38580258	38581078	Interval_1550
1	38630716	38631558	Interval_1560
1	38643482	38644300	Interval_1562
1	38649141	38652131	Interval_1563
1	38657402	38658907	Interval_1564
1	38662541	38663412	Interval_1565
1	38663449	38666020	Interval_1566
1	38693687	38694955	Interval_1568
1	38760360	38761659	Interval_1582
1	38769845	38770480	Interval_1585
1	38777066	38778178	Interval_1586
1	38784857	38785925	Interval_1588
1	38787105	38788416	Interval_1589
1	38835619	38836787	Interval_1592
1	38847887	38848423	Interval_1595
1	38885873	38886449	Interval_1599
1	38897327	38898273	Interval_1601
1	38987042	38988608	Interval_1606
1	39000884	39001847	Interval_1609
1	39010501	39011292	Interval_1610
1	39024916	39026555	Interval_1612
1	39078321	39079213	Interval_1616
1	39089507	39090420	Interval_1617
1	39196607	39197329	Interval_1623
1	39204528	39206370	Interval_1625
1	39206691	39207194	Interval_1626
1	39367006	39369176	Interval_1641
1	39391935	39392807	Interval_1649
1	39395868	39397042	Interval_1650
1	39408260	39409257	Interval_1652
1	39477971	39479073	Interval_1656
1	39526941	39528124	Interval_1666
1	39530047	39530697	Interval_1667
1	39535200	39536654	Interval_1669
1	39576083	39577940	Interval_1674
1	39614276	39615411	Interval_1681
1	39650185	39651400	Interval_1688
1	39685680	39686496	Interval_1691
1	39688271	39689818	Interval_1692
1	39702627	39703296	Interval_1695
1	39708308	39709517	Interval_1696
1	39713486	39715262	Interval_1698
1	39718689	39720087	Interval_1699
1	39734007	39736806	Interval_1700
1	39749210	39750722	Interval_1702
1	39755376	39757130	Interval_1704
1	39760860	39761963	Interval_1707
1	39843095	39844203	Interval_1719
1	39867496	39869052	Interval_1725
1	39877489	39878607	Interval_1726
1	39895078	39897028	Interval_1729
1	39900326	39902936	Interval_1730
1	39911059	39912163	Interval_1731
1	39922509	39923891	Interval_1735
1	39934812	39937127	Interval_1736
1	39943830	39945106	Interval_1737
1	39969108	39969531	Interval_1741
1	39976312	39977458	Interval_1743
1	39978582	39979504	Interval_1744
1	40000627	40002770	Interval_1750
1	40022408	40023283	Interval_1754
1	40025879	40028748	Interval_1755
1	40045177	40046318	Interval_1756
1	40051224	40051570	Interval_1757
1	40054268	40055617	Interval_1759
1	40059033	40059915	Interval_1760
1	40060984	40062320	Interval_1762
1	40072340	40074108	Interval_1763
1	40081084	40081513	Interval_1764
1	40084375	40087801	Interval_1765
1	40115736	40116993	Interval_1774
1	40129107	40130309	Interval_1775
1	40224574	40225555	Interval_1780
1	40230097	40230762	Interval_1781
1	40239835	40241152	Interval_1783
1	40250379	40250924	Interval_1784
1	40262267	40263867	Interval_1785
1	40354346	40356534	Interval_1796
1	40379583	40380843	Interval_1801
1	40465445	40466312	Interval_1805
1	40514297	40516695	Interval_1810
1	40523886	40525006	Interval_1811
1	40680169	40682309	Interval_1816
1	40789834	40791176	Interval_1819
1	42693559	42695251	Interval_1828
1	42708962	42709718	Interval_1833
1	42711252	42712021	Interval_1835
1	42713282	42713889	Interval_1836
1	42718331	42719355	Interval_1838
1	42744831	42745569	Interval_1839
1	42773518	42774626	Interval_1841
1	42774861	42776285	Interval_1842
1	42850770	42852254	Interval_1844
1	42864792	42866504	Interval_1845
1	42866766	42867785	Interval_1846
1	42914829	42915999	Interval_1853
1	42951395	42953807	Interval_1857
1	42983865	42984690	Interval_1859
1	43060924	43062369	Interval_1863
1	43065709	43066330	Interval_1864
1	43091221	43093330	Interval_1867
1	43098060	43099358	Interval_1868
1	43109892	43111057	Interval_1870
1	43127668	43128533	Interval_1873
1	43139364	43140403	Interval_1875
1	43224032	43226290	Interval_1881
1	43239826	43241810	Interval_1884
1	43264318	43265026	Interval_1887
1	43299320	43300196	Interval_1892
1	43343886	43344668	Interval_1897
1	43358265	43359334	Interval_1898
1	43360966	43362384	Interval_1899
1	43374532	43376535	Interval_1900
1	43445280	43447123	Interval_1912
1	43456722	43457474	Interval_1913
1	43473930	43475410	Interval_1916
1	43519667	43521379	Interval_1918
1	43537222	43538400	Interval_1919
1	43539365	43540310	Interval_1920
1	43542045	43543064	Interval_1921
1	43592030	43593967	Interval_1924
1	43692862	43693656	Interval_1928
1	43698187	43699350	Interval_1929
1	43733349	43734217	Interval_1932
1	43826787	43828683	Interval_1953
1	43843009	43844291	Interval_1955
1	43867949	43870425	Interval_1957
1	43880138	43880860	Interval_1960
1	43888237	43889300	Interval_1962
1	43897107	43899509	Interval_1963
1	43902485	43903443	Interval_1964
1	43914215	43916041	Interval_1967
1	43933157	43934673	Interval_1969
1	43953475	43954646	Interval_1972
1	44040998	44043262	Interval_1986
1	44064445	44065257	Interval_1989
1	44101014	44103162	Interval_1993
1	44118043	44120309	Interval_1994
1	44147359	44148954	Interval_1996
1	44161804	44163053	Interval_1998
1	44173547	44175333	Interval_1999
1	44175898	44177184	Interval_2000
1	44197992	44199179	Interval_2006
1	44218902	44219607	Interval_2009
1	44237257	44238316	Interval_2015
1	45781800	45782370	Interval_2038
1	45794569	45796482	Interval_2042
1	45818564	45819812	Interval_2045
1	45824455	45825659	Interval_2046
1	45863957	45866783	Interval_2052
1	45868399	45869131	Interval_2053
1	45916048	45917841	Interval_2060
1	45924918	45926973	Interval_2061
1	46018178	46019197	Interval_2066
1	46023609	46024612	Interval_2068
1	46065921	46067805	Interval_2071
1	46075937	46076171	Interval_2072
1	46428369	46430293	Interval_2077
1	46852340	46854829	Interval_2083
1	46863777	46865265	Interval_2085
1	46873520	46874611	Interval_2086
1	46886321	46887650	Interval_2087
1	46894048	46895267	Interval_2088
1	46905716	46906404	Interval_2091
1	46921408	46923205	Interval_2098
1	46970001	46971688	Interval_2104
1	47853631	47855529	Interval_2108
1	47863333	47865331	Interval_2110
1	50025365	50027106	Interval_2114
1	50926191	50928131	Interval_2118
1	50962224	50963283	Interval_2119
1	50964768	50965620	Interval_2120
1	51104564	51105189	Interval_2121
1	51333060	51334639	Interval_2124
1	51445224	51446340	Interval_2128
1	51448496	51449748	Interval_2129
1	51458739	51460083	Interval_2131
1	51465406	51468681	Interval_2133
1	51477176	51478991	Interval_2135
1	51480295	51480881	Interval_2136
1	51493268	51494843	Interval_2137
1	51509001	51510146	Interval_2141
1	51512875	51515494	Interval_2142
1	51529608	51530731	Interval_2144
1	51539163	51540424	Interval_2146
1	51568988	51570433	Interval_2150
1	51584288	51585797	Interval_2153
1	51591747	51592905	Interval_2154
1	51596646	51597786	Interval_2155
1	51607007	51608166	Interval_2158
1	51614564	51616546	Interval_2159
1	51647088	51648445	Interval_2169
1	51751585	51752744	Interval_2177
1	51758234	51759383	Interval_2178
1	51805032	51805684	Interval_2180
1	51915157	51916511	Interval_2185
1	51930186	51931327	Interval_2187
1	51934286	51935372	Interval_2188
1	51998495	51999167	Interval_2195
1	51999306	52000329	Interval_2196
1	52003796	52004668	Interval_2197
1	52008173	52009775	Interval_2198
1	52010696	52011889	Interval_2199
1	52019439	52020488	Interval_2200
1	52022022	52022834	Interval_2201
1	52076286	52076924	Interval_2207
1	52098230	52099499	Interval_2210
1	52100300	52100953	Interval_2211
1	52113104	52114288	Interval_2213
1	52118833	52120889	Interval_2214
1	52146187	52147367	Interval_2221
1	52169421	52172124	Interval_2224
1	52231677	52233744	Interval_2230
1	52288399	52289842	Interval_2234
1	52297758	52299527	Interval_2236
1	52388788	52389594	Interval_2246
1	52408547	52409665	Interval_2249
1	52419051	52420415	Interval_2250
1	52427858	52428486	Interval_2251
1	52430275	52431629	Interval_2252
1	52489663	52490574	Interval_2259
1	52499274	52501299	Interval_2260
1	52511480	52512656	Interval_2261
1	52520850	52521922	Interval_2263
1	52577643	52579265	Interval_2269
1	52630227	52631937	Interval_2271
1	52647933	52648906	Interval_2274
1	52652654	52653867	Interval_2275
1	52654510	52655816	Interval_2276
1	52702882	52703756	Interval_2285
1	52722465	52722996	Interval_2292
1	52725964	52727830	Interval_2293
1	52763868	52764976	Interval_2299
1	52798942	52800898	Interval_2301
1	52802539	52803682	Interval_2302
1	52804357	52804811	Interval_2303
1	52816478	52818224	Interval_2304
1	52843993	52845729	Interval_2306
1	52853756	52854492	Interval_2307
1	52951034	52953983	Interval_2309
1	52963203	52963784	Interval_2311
1	52964239	52965217	Interval_2312
1	53296555	53297789	Interval_2320
1	53312908	53314252	Interval_2321
1	53351974	53353100	Interval_2322
1	53663970	53665177	Interval_2326
1	53703062	53704546	Interval_2329
1	53715264	53716336	Interval_2330
1	53734535	53736350	Interval_2332
1	53753436	53755672	Interval_2334
1	53761337	53762474	Interval_2336
1	53764459	53766483	Interval_2337
1	53773348	53775909	Interval_2338
1	53784186	53785994	Interval_2343
1	53790809	53792361	Interval_2344
1	53816080	53817220	Interval_2348
1	53817647	53818754	Interval_2349
1	53823436	53825086	Interval_2350
1	53838046	53838725	Interval_2352
1	53844895	53846869	Interval_2353
1	53850556	53852416	Interval_2354
1	53873383	53874638	Interval_2357
1	53881666	53883404	Interval_2359
1	53889136	53890828	Interval_2361
1	53905445	53906812	Interval_2364
1	53927202	53928073	Interval_2367
1	53945209	53946616	Interval_2370
1	53977886	53978364	Interval_2374
1	54128876	54129595	Interval_2376
1	54250022	54251353	Interval_2378
1	54438400	54439598	Interval_2384
1	54556950	54558259	Interval_2386
1	54568972	54569589	Interval_2389
1	54584548	54586811	Interval_2391
1	54647211	54647758	Interval_2394
1	54726279	54727381	Interval_2398
1	54747556	54748396	Interval_2400
1	54798022	54799125	Interval_2405
1	54816415	54817212	Interval_2407
1	54835232	54836311	Interval_2410
1	54840158	54840835	Interval_2411
1	54841304	54842520	Interval_2412
1	54854126	54854948	Interval_2415
1	54870647	54871960	Interval_2420
1	54882218	54883625	Interval_2423
1	54896068	54897556	Interval_2425
1	54901034	54902190	Interval_2426
1	54906286	54907778	Interval_2427
1	54911485	54914686	Interval_2429
1	54923533	54926894	Interval_2430
1	54934936	54935984	Interval_2432
1	54954454	54955365	Interval_2434
1	54979405	54980176	Interval_2439
1	55025799	55028198	Interval_2448
1	55028500	55029850	Interval_2449
1	55052209	55053436	Interval_2453
1	55075031	55076827	Interval_2463
1	55086812	55088896	Interval_2466
1	55130670	55132265	Interval_2470
1	55190585	55191625	Interval_2479
1	55208704	55211055	Interval_2484
1	55215123	55216288	Interval_2485
1	55226043	55227039	Interval_2487
1	55227575	55228089	Interval_2488
1	55236725	55239540	Interval_2490
1	55383214	55383743	Interval_2497
1	55404507	55406926	Interval_2498
1	55418729	55419438	Interval_2499
1	55511553	55513185	Interval_2504
1	55528483	55529703	Interval_2506
1	55556921	55558707	Interval_2508
1	55612842	55613693	Interval_2511
1	55614429	55615312	Interval_2512
1	55618654	55619374	Interval_2513
1	55738411	55739597	Interval_2516
1	55754879	55756155	Interval_2518
1	55766541	55767347	Interval_2520
1	55806942	55807741	Interval_2522
1	55873794	55875414	Interval_2524
1	56832826	56834294	Interval_2530
1	56972089	56973810	Interval_2532
1	56977157	56978428	Interval_2534
1	57369502	57370916	Interval_2544
1	57376766	57378486	Interval_2545
1	57405743	57407608	Interval_2547
1	57428633	57430067	Interval_2552
1	57594047	57595656	Interval_2556
1	57969032	57970539	Interval_2565
1	57995601	57997049	Interval_2567
1	58029247	58030243	Interval_2568
1	58030787	58031678	Interval_2569
1	58215272	58216193	Interval_2577
1	58229498	58230928	Interval_2579
1	58244256	58245088	Interval_2580
1	58275604	58276527	Interval_2585
1	58296102	58296897	Interval_2592
1	58300235	58301972	Interval_2593
1	58303252	58304459	Interval_2594
1	58311124	58312147	Interval_2595
1	58348441	58349407	Interval_2601
1	58366626	58368030	Interval_2604
1	58392013	58394047	Interval_2607
1	58408237	58411247	Interval_2609
1	58422736	58424508	Interval_2611
1	58444781	58446464	Interval_2613
1	58503948	58505413	Interval_2617
1	58574618	58575194	Interval_2620
1	58585503	58586962	Interval_2622
1	58617949	58618530	Interval_2624
1	58620658	58622713	Interval_2625
1	58651748	58653816	Interval_2628
1	58669304	58670416	Interval_2631
1	58677095	58679533	Interval_2633
1	58696972	58698339	Interval_2635
1	58710690	58713379	Interval_2636
1	58715792	58716788	Interval_2637
1	58720535	58723009	Interval_2638
1	58746603	58747600	Interval_2641
1	58761185	58762093	Interval_2643
1	58773238	58774724	Interval_2645
1	58794694	58796337	Interval_2649
1	58797047	58797817	Interval_2650
1	58801764	58803979	Interval_2651
1	58860183	58861413	Interval_2663
1	58883220	58883813	Interval_2664
1	58892115	58892967	Interval_2667
1	58896781	58898275	Interval_2669
1	58928001	58928788	Interval_2671
1	58936856	58938301	Interval_2672
1	58949537	58950377	Interval_2673
1	58952548	58954384	Interval_2674
1	58955668	58956658	Interval_2675
1	58972980	58974369	Interval_2678
1	58982279	58983206	Interval_2679
1	59057525	59058620	Interval_2683
1	59119282	59120776	Interval_2688
1	59142020	59143464	Interval_2691
1	59162715	59163918	Interval_2694
1	59170436	59171132	Interval_2696
1	59203926	59205165	Interval_2701
1	59236632	59238427	Interval_2703
1	59247251	59248314	Interval_2704
1	59316071	59317173	Interval_2708
1	59332566	59333898	Interval_2711
1	59399261	59400413	Interval_2712
1	59417747	59418538	Interval_2714
1	59475561	59476100	Interval_2721
1	59481291	59483807	Interval_2722
1	59487614	59488095	Interval_2723
1	59555369	59556510	Interval_2730
1	59563701	59564156	Interval_2731
1	59565360	59566444	Interval_2732
1	59584222	59585529	Interval_2735
1	59593291	59594006	Interval_2739
1	59608071	59609234	Interval_2742
1	59613622	59614597	Interval_2743
1	59622881	59624034	Interval_2746
1	59665236	59665571	Interval_2752
1	59669674	59671477	Interval_2753
1	59684465	59686723	Interval_2754
1	59719254	59720422	Interval_2763
1	59762673	59764205	Interval_2769
1	59764414	59765021	Interval_2770
1	59774229	59774765	Interval_2772
1	59780337	59781848	Interval_2775
1	59883192	59884296	Interval_2781
1	59895278	59896277	Interval_2785
